paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,index_df1,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,index_df2,similarity_score
53908b4920f70186a0dbab1d,distancebased outliers algorithms and applications,"edwin m knorr, raymond t ng, vladimir tucakov",the vldb journal  the international journal on very large data bases,2000,2508,53e9affbb7602d9703a53f8e,distancebased outliers algorithms and applications,"edwin m knorr, raymond t ng, v tucakov",vldb j,2000,4926,0.9386363636363636
53908b4920f70186a0dbab21,update propagation strategies to improve freshness in lazy master replicated databases,"esther pacitti, eric simon",the vldb journal  the international journal on very large data bases,2000,2509,53e9abdfb7602d9703596db3,update propagation strategies to improve freshness in lazy master replicated databases,"esther pacitti, eric simon",vldb j,2000,4191,1.0
53908b4920f70186a0dbab1c,clustering categorical data an approach based on dynamical systems,"david gibson, jon kleinberg, prabhakar raghavan",the vldb journal  the international journal on very large data bases,2000,2511,53e9b92ab7602d97045178e5,clustering categorical data an approach based on dynamical systems,"david gibson, jon m kleinberg, prabhakar raghavan",vldb j,2000,4631,0.9872340425531915
53908b4920f70186a0dbab1e,quantifiable data mining using ratio rules,"flip korn, alexandros labrinidis, yannis kotidis, christos faloutsos",the vldb journal  the international journal on very large data bases,2000,2512,53e9b93eb7602d970452a507,quantifiable data mining using ratio rules,"flip korn, alexandros labrinidis, yannis kotidis, christos faloutsos",vldb j,2000,4179,1.0
53908b4920f70186a0dbab15,efficient schemes for managing multiversionxml documents,"sy chien, v j tsotras, c zaniolo",the vldb journal  the international journal on very large data bases,2002,2513,53e99f03b7602d97027d355c,efficient schemes for managing multiversionxml documents,"shuyao chien, vassilis j tsotras, carlo zaniolo",vldb j,2002,4919,0.8624999999999999
558e0ef80cf2af9ee80ea1e6,guest editorial,"paolo atzeni, alberto o mendelzon",the vldb journal  the international journal on very large data bases,2000,2515,53e99796b7602d9701f5cf1c,guest editorial,malcolm p atkinson,vldb j,2000,4043,0.7326086956521739
558e0ef80cf2af9ee80ea1e6,guest editorial,"paolo atzeni, alberto o mendelzon",the vldb journal  the international journal on very large data bases,2000,2515,53e99796b7602d9701f5cf1b,guest editorial,"vijay atluri, anupam joshi, yelena yesha",vldb j,2003,4055,0.709090909090909
558e0ef80cf2af9ee80ea1e6,guest editorial,"paolo atzeni, alberto o mendelzon",the vldb journal  the international journal on very large data bases,2000,2515,53e99796b7602d9701f5cf1d,guest editorial,"philip a bernstein, yannis e ioannidis, raghu ramakrishnan",vldb j,2003,4060,0.711111111111111
558e0ef80cf2af9ee80ea1e6,guest editorial,"paolo atzeni, alberto o mendelzon",the vldb journal  the international journal on very large data bases,2000,2515,53e99796b7602d9701f5cf1f,guest editorial,"amr el abbadi, gunter schlageter, kyuyoung whang",vldb j,2001,4153,0.704054054054054
558f3abe0cf222bc17bc2263,guest editorial,malcolm p atkinson,the vldb journal  the international journal on very large data bases,2000,2517,53e99796b7602d9701f5cf1c,guest editorial,malcolm p atkinson,vldb j,2000,4043,1.0
558f3abe0cf222bc17bc2263,guest editorial,malcolm p atkinson,the vldb journal  the international journal on very large data bases,2000,2517,53e99796b7602d9701f5cf1b,guest editorial,"vijay atluri, anupam joshi, yelena yesha",vldb j,2003,4055,0.7113207547169811
558f3abe0cf222bc17bc2263,guest editorial,malcolm p atkinson,the vldb journal  the international journal on very large data bases,2000,2517,53e99796b7602d9701f5cf1d,guest editorial,"philip a bernstein, yannis e ioannidis, raghu ramakrishnan",vldb j,2003,4060,0.708695652173913
558f3abe0cf222bc17bc2263,guest editorial,malcolm p atkinson,the vldb journal  the international journal on very large data bases,2000,2517,53e99796b7602d9701f5cf1f,guest editorial,"amr el abbadi, gunter schlageter, kyuyoung whang",vldb j,2001,4153,0.7049180327868853
53908b4920f70186a0dbabb8,checking the temporal integrity of interactive multimedia documents,"i mirbel, b pernici, t sellis, s tserkezoglou, m vazirgiannis",the vldb journal  the international journal on very large data bases,2000,2518,53e9b3a3b7602d9703e85df6,checking the temporal integrity of interactive multimedia documents,"isabelle mirbel, barbara pernici, timos k sellis, s tserkezoglou, michalis vazirgiannis",vldb j,2000,4028,0.8923076923076922
53908b4920f70186a0dbabb4,learning response time for websources using query feedback and application in query optimization,"jeanrobert gruser, louiqa raschid, vladimir zadorozhny, tao zhan",the vldb journal  the international journal on very large data bases,2000,2519,53e99d3eb7602d97025f5b71,learning response time for websources using query feedback and application in query optimization,"jeanrobert gruser, louiqa raschid, vladimir zadorozhny, tao zhan",vldb j,2000,4082,1.0
53908b4920f70186a0dbabbb,contextbased prefetch  an optimization for implementing objects on relations,"philip a bernstein, shankar pal, david shutt",the vldb journal  the international journal on very large data bases,2000,2520,53e9b010b7602d9703a69bc6,contextbased prefetch for implementing objects on relations,"philip a bernstein, shankar pal, david shutt",vldb,1999,4891,0.8444444444444443
53908b4920f70186a0dbabbb,contextbased prefetch  an optimization for implementing objects on relations,"philip a bernstein, shankar pal, david shutt",the vldb journal  the international journal on very large data bases,2000,2520,53e9a162b7602d9702a523a9,contextbased prefetch  an optimization for implementing objects on relations,"philip a bernstein, shankar pal, david shutt",vldb j,2000,4929,1.0
53908b4920f70186a0dbabb6,analysis of navigation behaviour in web sites integrating multiple information systems,"bettina berendt, myra spiliopoulou",the vldb journal  the international journal on very large data bases,2000,2521,53e9ac38b7602d97035fd51e,analysis of navigation behaviour in web sites integrating multiple information systems,"bettina berendt, myra spiliopoulou",vldb j,2000,4148,1.0
53908b4920f70186a0dbabba,dynamic vptree indexing for nnearest neighbor search given pairwise distances,"ada waichee fu, polly meishuen chan, yinling cheung, yiu sang moon",the vldb journal  the international journal on very large data bases,2000,2523,53e9bdf6b7602d9704aab9e4,dynamic vptree indexing for nnearest neighbor search given pairwise distances,"ada waichee fu, polly meishuen chan, yinling cheung, yiu sang moon",vldb j,2000,3907,1.0
53908b4920f70186a0dbabb3,semantic caching of web queries,"boris chidlovskii, uwe m borghoff",the vldb journal  the international journal on very large data bases,2000,2524,53e9b4f4b7602d970401e405,semantic caching of web queries,"boris chidlovskii, uwe m borghoff",vldb j,2000,4192,1.0
53908b4920f70186a0dbabc4,a graphtheoretic model for optimizing queries involving methods,"chiang lee, chisheng shih, yawhuei chen",the vldb journal  the international journal on very large data bases,2001,2528,53e9bd46b7602d97049d67ae,a graphtheoretic model for optimizing queries involving methods,"chiang lee, chisheng shih, yawhuei chen",vldb j,2001,4029,1.0
53908b4920f70186a0dbabc3,supporting efficient multimedia database exploration,"wensyan li, ksel231uk candan, kyoji hirata, yoshinori hara",the vldb journal  the international journal on very large data bases,2001,2529,53e9b4c4b7602d9703fe20a1,supporting efficient multimedia database exploration,"wensyan li, k selçuk candan, kyoji hirata, yoshinori hara",vldb j,2001,4040,0.9338983050847457
53908b4920f70186a0dbabc9,efficient support for interactive service in multiresolution vod systems,"kelvin k w law, john c s lui, leana golubchik",the vldb journal  the international journal on very large data bases,1999,2531,53e99ccab7602d9702580d16,efficient support for interactive service in multiresolution vod systems,"kelvin kwokwai law, john c s lui, leana golubchik",vldb j,1999,4915,0.9375
53908b4920f70186a0dbabc5,indexing very highdimensional sparse and quasisparse vectors for similarity searches,"changzhou wang, x sean wang",the vldb journal  the international journal on very large data bases,2001,2533,53e99f77b7602d970284badf,indexing very highdimensional sparse and quasisparse vectors for similarity searches,"changzhou wang, xiaoyang sean wang",vldb j,2001,4932,0.9222222222222222
53908b4920f70186a0dbabce,"optimizing relational queries in connection hypergraphs nested queries, views, and binding propagations",jia liang han,the vldb journal  the international journal on very large data bases,1998,2534,53e9aeeab7602d9703914595,"optimizing relational queries in connection hypergraphs nested queries, views, and binding propagations",jia liang han,vldb j,1998,4906,1.0
53908b4920f70186a0dbabc8,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,"goksel aslan, dennis mcleod",the vldb journal  the international journal on very large data bases,1999,2535,53e9a62eb7602d9702f5ba5c,semantic heterogeneity resolution in federated databases by metadata implantation and stepwise evolution,"goksel aslan, dennis mcleod",vldb j,1999,4206,1.0
53908b4920f70186a0dbabc7,mil primitives for querying a fragmented world,"peter a boncz, martin l kersten",the vldb journal  the international journal on very large data bases,1999,2536,53e9b3e8b7602d9703ed46c1,mil primitives for querying a fragmented world,"peter a boncz, martin l kersten",vldb j,1999,4035,1.0
558f39730cf222bc17bc20ff,guest editorial,matthias jarke,the vldb journal  the international journal on very large data bases,1998,2537,53e99796b7602d9701f5cf1c,guest editorial,malcolm p atkinson,vldb j,2000,4043,0.71875
558f39730cf222bc17bc20ff,guest editorial,matthias jarke,the vldb journal  the international journal on very large data bases,1998,2537,53e99796b7602d9701f5cf1b,guest editorial,"vijay atluri, anupam joshi, yelena yesha",vldb j,2003,4055,0.706
53908b4920f70186a0dbabcc,constant time permutation an efficient block allocation strategy for variablebitrate continuous media data,"yuehmin huang, jenwen ding, shiaoli tsao",the vldb journal  the international journal on very large data bases,1999,2538,53e99b6ab7602d9702410cb2,constant time permutation an efficient block allocation strategy for variablebitrate continuous media data,"yuehmin huang, jenwen ding, shiaoli tsao",vldb j,1999,4166,1.0
53908b4920f70186a0dbabcd,opt  an objectoriented implementation for extensible database query optimization,"navin kabra, david j dewitt",the vldb journal  the international journal on very large data bases,1999,2541,53e99d5db7602d97026181bb,opt an objectoriented implementation for extensible database query optimization,"navin kabra, david j dewitt",vldb j,1999,4044,1.0
53908b4920f70186a0dbabd5,fast image retrieval using colorspatial information,"beng chin ooi, kianlee tan, tat seng chua, wynne hsu",the vldb journal  the international journal on very large data bases,1998,2542,53e999aeb7602d97021f4833,fast image retrieval using colorspatial information,"beng chin ooi, kianlee tan, tatseng chua, wynne hsu",vldb j,1998,3899,0.9673913043478259
53908b4920f70186a0dbabd0,the oodb pathmethod generator pmg using access weights and precomputed access relevance,"ashish mehta, james geller, yehoshua perl, erich neuhold",the vldb journal  the international journal on very large data bases,1998,2543,53e9a782b7602d97030be58c,the oodb pathmethod generator pmg using access weights and precomputed access relevance,"ashish mehta, james geller, yehoshua perl, erich j neuhold",vldb j,1998,3900,0.9945454545454545
53908b4920f70186a0dbabdb,spatial and temporal contentbased access to hypervideo databases,"haitao jiang, ahmed k elmagarmid",the vldb journal  the international journal on very large data bases,1998,2544,53e9a31fb7602d9702c2ca9a,spatial and temporal contentbased access to hypervideo databases,"haitao jiang, ahmed k elmagarmid",vldb j,1998,4027,1.0
53908b4920f70186a0dbabd4,a logical view of structured files,"serge abiteboul, sophie cluet, tova milo",the vldb journal  the international journal on very large data bases,1998,2545,53e99be3b7602d970248c52b,a logical view of structured files,"serge abiteboul, sophie cluet, tova milo",vldb j,1998,3905,1.0
53908b4920f70186a0dbabd3,"advanced data processing in krisys modeling concepts, implementation techniques, and clientserver issues","stefan de223loch, theo h228rder, nelson mattos, bernhard mitschang, joachim thomas",the vldb journal  the international journal on very large data bases,1998,2546,53e9a16ab7602d9702a5cda1,"advanced data processing in krisys modeling concepts, implementation techniques, and clientserver issues","stefan deßloch, theo härder, nelson mendonça mattos, bernhard mitschang, joachim thomas",vldb j,1998,4069,0.9199999999999999
53908b4920f70186a0dbabde,approximate similarity retrieval with mtrees,"pavel zezula, pasquale savino, giuseppe amato, fausto rabitti",the vldb journal  the international journal on very large data bases,1998,2547,53e9ba59b7602d970467521b,approximate similarity retrieval with mtrees,"pavel zezula, pasquale savino, giuseppe amato, fausto rabitti",vldb j,1998,4071,1.0
53908b4920f70186a0dbabdc,optimal clip ordering for multiclip queries,"raymond t ng, paul shum",the vldb journal  the international journal on very large data bases,1998,2548,53e9bcadb7602d970492cdc4,optimal clip ordering for multiclip queries,"raymond t ng, paul shum",vldb j,1998,4158,1.0
53908b4920f70186a0dbabdd,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"aya soffer, hanan samet",the vldb journal  the international journal on very large data bases,1998,2549,53e99cd8b7602d9702589aed,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"aya soffer, hanan samet",vldb j,1998,4832,1.0
53908b4920f70186a0dbabd1,data partitioning and load balancing in parallel disk systems,"peter scheuermann, gerhard weikum, peter zabback",the vldb journal  the international journal on very large data bases,1998,2550,53e99d96b7602d970264fda3,data partitioning and load balancing in parallel disk systems,"peter scheuermann, gerhard weikum, peter zabback",vldb j,1998,4628,1.0
53908b4920f70186a0dbabd8,"scalable feature selection, classification and signature generation for organizing large text databases into hierarchical topic taxonomies","soumen chakrabarti, byron dom, rakesh agrawal, prabhakar raghavan",the vldb journal  the international journal on very large data bases,1998,2551,53e99f42b7602d970281425a,"scalable feature selection, classification and signature generation for organizing large text databases into hierarchical topic taxonomies","soumen chakrabarti, byron dom, rakesh agrawal, prabhakar raghavan",vldb j,1998,4176,1.0
53908b4920f70186a0dbabda,integrating reliable memory in databases,"wee teck ng, peter m chen",the vldb journal  the international journal on very large data bases,1998,2552,53e9a94cb7602d970329f351,integrating reliable memory in databases,"wee teck ng, peter m chen",vldb,1997,3998,1.0
53908b4920f70186a0dbabe0,"the hb pitree a multiattribute index supporting concurrency, recovery and node consolidation","georgios evangelidis, david lomet, betty salzberg",the vldb journal  the international journal on very large data bases,1997,2553,53e99bf7b7602d97024a3d10,"the hbpitree a multiattribute index supporting concurrency, recovery and node consolidation","georgios evangelidis, david b lomet, betty salzberg",vldb j,1997,4925,0.8323390894819466
53908b4920f70186a0dbabdf,delivering presentations from multimedia servers,"nevzat hurkan balkir, gultekin ozsoyoglu",the vldb journal  the international journal on very large data bases,1998,2555,53e9abb2b7602d970355e027,delivering presentations from multimedia servers,"nevzat hurkan balkir, gultekin özsoyoglu",vldb j,1998,4164,0.958139534883721
53908b4920f70186a0dbabd7,integrated document caching and prefetching in storage hierarchies based on markovchain predictions,"achim kraiss, gerhard weikum",the vldb journal  the international journal on very large data bases,1998,2557,53e9aed1b7602d97038fced8,integrated document caching and prefetching in storage hierarchies based on markovchain predictions,"achim kraiss, gerhard weikum",vldb j,1998,4188,1.0
53908b4920f70186a0dbabe1,dictionarybased orderpreserving string compression,gennady antoshenkov,the vldb journal  the international journal on very large data bases,1997,2558,53e9b001b7602d9703a56e16,dictionarybased orderpreserving string compression,gennady antoshenkov,vldb j,1997,4928,1.0
53908b4920f70186a0dbabe6,on applying hash filters to improving the execution of multijoin queries,"mingsyan chen, huii hsiao, philip s yu",the vldb journal  the international journal on very large data bases,1997,2560,53e9b2bfb7602d9703d6a1aa,on applying hash filters to improving the execution of multijoin queries,"mingsyan chen, huii hsiao, philip s yu",vldb j,1997,4169,1.0
53908b4920f70186a0dbabe8,concurrency control in hierarchical multidatabase systems,"sharad mehrotra, henry f korth, avi silberschatz",the vldb journal  the international journal on very large data bases,1997,2561,53e9a464b7602d9702d8283f,concurrency control in hierarchical multidatabase systems,"sharad mehrotra, henry f korth, abraham silberschatz",vldb j,1997,4049,0.9433962264150944
53908b4920f70186a0dbabe9,the impact of object technology on commercial transaction processing,edward e cobb,the vldb journal  the international journal on very large data bases,1997,2562,53e9abc9b7602d970357fbd3,the impact of technology on commercial transaction processing,edward e cobb,vldb j,1997,4157,0.922222222222222
53908b4920f70186a0dbabd9,garbage collection in objectoriented databases using transactional cyclic reference counting,"p roy, s seshadri, a silberschatz, s sudarshan, s ashwin",the vldb journal  the international journal on very large data bases,1998,2563,53e99bf8b7602d97024a44f1,garbage collection in object oriented databases using transactional cyclic reference counting,"srinivas ashwin, prasan roy, s seshadri, abraham silberschatz, s sudarshan 0001",vldb,1997,4281,0.7076086956521739
53908b4920f70186a0dbabd6,enhanced abstract data types in objectrelational databases,praveen seshadri,the vldb journal  the international journal on very large data bases,1998,2564,53e9b349b7602d9703e1e680,enhanced abstract data types in objectrelational databases,praveen seshadri,vldb j,1998,4912,1.0
53908b4920f70186a0dbabe5,graphical interaction with heterogeneous databases,"t catarci, g santucci, j cardiff",the vldb journal  the international journal on very large data bases,1997,2565,53e9a80cb7602d9703152172,graphical interaction with heterogeneous databases,"tiziana catarci, giuseppe santucci, john cardiff",vldb j,1997,4907,0.8595744680851063
53908b4920f70186a0dbabec,concurrency and recovery for index trees,"david lomet, betty salzberg",the vldb journal  the international journal on very large data bases,1997,2566,53e9aab7b7602d970343332b,concurrency and recovery for index trees,"david b lomet, betty salzberg",vldb j,1997,4182,0.9892857142857142
53908b4920f70186a0dbabea,heuristic and randomized optimization for the join ordering problem,"michael steinbrunn, guido moerkotte, alfons kemper",the vldb journal  the international journal on very large data bases,1997,2567,53e9b2aab7602d9703d52b6b,heuristic and randomized optimization for the join ordering problem,"michael steinbrunn, guido moerkotte, alfons kemper",vldb j,1997,4207,1.0
53908b4920f70186a0dbabe4,a database model for object dynamics,"m p papazoglou, b j kr228mer",the vldb journal  the international journal on very large data bases,1997,2568,53e9a122b7602d9702a11fe0,a database model for object dynamics,"mike p papazoglou, bernd j krämer",vldb j,1997,3896,0.8538461538461538
53908b4920f70186a0dbabe4,a database model for object dynamics,"m p papazoglou, b j kr228mer",the vldb journal  the international journal on very large data bases,1997,2568,53e9bc00b7602d970485ce08,erratum a database model for object dynamics,"mike p papazoglou, bernd j krämer",vldb j,1997,4167,0.7538461538461538
53908b4920f70186a0dbabeb,synchronization and recovery in a clientserver storage system,"e panagos, a biliris",the vldb journal  the international journal on very large data bases,1997,2569,53e9aaecb7602d970346b123,synchronization and recovery in a clientserver storage system,"euthimios panagos, alexandros biliris",vldb j,1997,4159,0.845945945945946
53908b4920f70186a0dbabf1,structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"klemens b246hm, karl aberer, erich j neuhold, xiaoya yang",the vldb journal  the international journal on very large data bases,1997,2570,53e9b8dab7602d97044bba1a,structured document storage and refined declarative and navigational access mechanisms in hyperstorm,"klemens böhm, karl aberer, erich j neuhold, xiaoya yang",vldb j,1997,4062,0.9578947368421051
53908b4920f70186a0dbabd2,maintenance of implication integrity constraints under updates to constraints,"naci s ishakbeyoglu, z meral ozsoyoglu",the vldb journal  the international journal on very large data bases,1998,2571,53e9b91eb7602d9704506f96,maintenance of implication integrity constraints under updates to constraints,"naci ishakbeyoglu, z meral özsoyoglu",vldb j,1998,4201,0.9351351351351351
53908b4920f70186a0dbabf2,a configurable type hierarchy index for oodb,"thomas a mueck, martin l polaschek",the vldb journal  the international journal on very large data bases,1997,2572,53e99d21b7602d97025d75ba,a configrable type hierarchy index for oodb,"thomas a mück, martin l polaschek",vldb j,1997,4149,0.7666666666666666
53908b4920f70186a0dbabcf,a flexible and recoverable clientserver database event notification system,"eric n hanson, icheng chen, roxana dastur, kurt engel, vijay ramaswamy, wendy tan, chun xu",the vldb journal  the international journal on very large data bases,1998,2573,53e9b41ab7602d9703f13cc1,a flexible and recoverable clientserver database event notification system,"eric n hanson, icheng chen, roxana dastur, kurt engel, vijay ramaswamy, wendy tan, chun xu",vldb j,1998,4908,1.0
53908b4920f70186a0dbabcb,the intrinsic problems of structural heterogeneity and an approach to their solution,"theo h228rder, g252nter sauter, joachim thomas",the vldb journal  the international journal on very large data bases,1999,2574,53e9b954b7602d970453e85b,the intrinsic problems of structural heterogeneity and an approach to their solution,"theo härder, günter sauter, joachim thomas",vldb j,1999,4920,0.8956521739130434
53908b4920f70186a0dbabca,fast joins using join indices,"zhe li, kenneth a ross",the vldb journal  the international journal on very large data bases,1999,2575,53e9a89bb7602d97031e8ef3,fast joins using join indices,"zhe li, kenneth a ross",vldb j,1999,4181,1.0
53908b4920f70186a0dbabc2,hmap a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"carlo combi, giuseppe pozzi",the vldb journal  the international journal on very large data bases,2001,2577,53e99beab7602d9702493ce9,hmap  a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"carlo combi, giuseppe pozzi",vldb j,2001,4025,1.0
53908b4920f70186a0dbabc6,deadlock detection in distributed database systems a new algorithm and a comparative performance analysis,"natalija krivokapi263, alfons kemper, ehud gudes",the vldb journal  the international journal on very large data bases,1999,2578,53e9aa15b7602d97033803bf,deadlock detection in distributed database systems a new algorithm and a comparative performance analysis,"natalija krivokapic, alfons kemper, ehud gudes",vldb j,1999,4031,0.9624999999999999
53908b4920f70186a0dbabc1,combining multivisual features for efficient indexing in a large image database,"anne h h ngu, quan z sheng, du q huynh, ron lei",the vldb journal  the international journal on very large data bases,2001,2579,53e9bad7b7602d9704705e73,combining multivisual features for efficient indexing in a large image database,"anne h h ngu, quan z sheng, du q huynh, ron lei",vldb j,2001,4066,1.0
53908b4920f70186a0dbabbf,online dynamic reordering,"vijayshankar raman, bhaskaran raman, joseph m hellerstein",the vldb journal  the international journal on very large data bases,2000,2580,53e99838b7602d9702060008,online dynamic reordering,"vijayshankar raman, bhaskaran raman, joseph m hellerstein",vldb j,2000,4916,1.0
53908b4920f70186a0dbabb7,unql a query language and algebra for semistructured data based on structural recursion,"peter buneman, mary fernandez, dan suciu",the vldb journal  the international journal on very large data bases,2000,2582,53e9ac28b7602d97035ea67a,unql a query language and algebra for semistructured data based on structural recursion,"peter buneman, mary f fernandez, dan suciu",vldb j,2000,4199,0.9923076923076922
53908b4920f70186a0dbabbe,optimizing database architecture for the new bottleneck memory access,"stefan manegold, peter a boncz, martin l kersten",the vldb journal  the international journal on very large data bases,2000,2583,53e9a1b6b7602d9702aacec2,database architecture optimized for the new bottleneck memory access,"peter a boncz, stefan manegold, martin l kersten",vldb,1999,3968,0.8599999999999999
53908b4920f70186a0dbabbe,optimizing database architecture for the new bottleneck memory access,"stefan manegold, peter a boncz, martin l kersten",the vldb journal  the international journal on very large data bases,2000,2583,53e9a6cab7602d9702ffb380,optimizing database architecture for the new bottleneck memory access,"stefan manegold, peter a boncz, martin l kersten",vldb j,2000,4931,1.0
53908b4920f70186a0dbabc0,progressive evaluation of nested aggregate queries,"kianlee tan, cheng hian goh, beng chin ooi",the vldb journal  the international journal on very large data bases,2000,2584,53e9a45cb7602d9702d7891f,progressive evaluation of nested aggregate queries,"kianlee tan, cheng hian goh, beng chin ooi",vldb j,2000,4033,1.0
53908b4920f70186a0dbabb9,view management in multimedia databases,"k sel231uk candan, eric lemar, v s subrahmanian",the vldb journal  the international journal on very large data bases,2000,2585,53e9b47cb7602d9703f80aeb,view management in multimedia databases,"k selçuk candan, eric lemar, v s subrahmanian",vldb j,2000,4629,0.9478260869565217
53908b4920f70186a0dbabbd,onedimensional and multidimensional substring selectivity estimation,"h v jagadish, olga kapitskaia, raymond t ng, divesh srivastava",the vldb journal  the international journal on very large data bases,2000,2586,53e9af39b7602d9703974bd8,multidimensional substring selectivity estimation,"h v jagadish, olga kapitskaia, raymond t ng, divesh srivastava",vldb,1999,4002,0.7666666666666666
53908b4920f70186a0dbabbd,onedimensional and multidimensional substring selectivity estimation,"h v jagadish, olga kapitskaia, raymond t ng, divesh srivastava",the vldb journal  the international journal on very large data bases,2000,2586,53e9b1a9b7602d9703c32788,onedimensional and multidimensional substring selectivity estimation,"h v jagadish, olga kapitskaia, raymond t ng, divesh srivastava",vldb j,2000,4140,1.0
53908b4920f70186a0dbac39,algebraic query optimisation for database programming languages,"alexandra poulovassilis, carol small",the vldb journal  the international journal on very large data bases,1996,2589,53e9b43db7602d9703f39c44,algebraic query optimisation for database programming languages,"alexandra poulovassilis, carol small",vldb j,1996,4052,1.0
53908b4920f70186a0dbac3b,an experimental objectbased sharing system for networked databases,"doug fang, shahram ghandeharizadeh, dennis mcleod",the vldb journal  the international journal on very large data bases,1996,2590,53e9b010b7602d9703a68f1b,an experimental system for objectbased sharing in federated databases,"doug fang, shahram ghandeharizadeh",vldb j,1996,4054,0.7052173913043478
53908b4920f70186a0dbac38,the gmap a versatile tool for physical data independence,"odysseas g tsatalos, marvin h solomon, yannis e ioannidis",the vldb journal  the international journal on very large data bases,1996,2591,53e9a515b7602d9702e3a9ae,the gmap a versatile tool for physical data independence,"odysseas g tsatalos, marvin h solomon, yannis e ioannidis",vldb j,1996,4917,1.0
53908b4920f70186a0dbac3a,typesafe relaxing of schema consistency rules for flexible modelling in oodbms,"eric amiel, mariejo bellosta, eric dujardin, eric simon",the vldb journal  the international journal on very large data bases,1996,2592,53e9986eb7602d97020a9458,typesafe relaxing of schema consistency rules for flexible modeling in oodbms,"eric amiel, mariejo bellosta, eric dujardin, eric simon",vldb j,1996,4921,0.8833333333333333
53908b4920f70186a0dbac65,parallelizing oodbms traversals a performance evaluation,"david j de witt, jeffrey f naughton, john c shafer, shivakumar venkataraman",the vldb journal  the international journal on very large data bases,1996,2594,53e99f20b7602d97027ee76f,parallelising oodbms traversals a performance evaluation,"david j dewitt, jeffrey f naughton, john c shafer, shivakumar venkataraman",vldb j,1996,4032,0.7785714285714286
53908b4920f70186a0dbac69,join algorithm costs revisited,"evan p harris, kotagiri ramamohanarao",the vldb journal  the international journal on very large data bases,1996,2595,53e99aa5b7602d970231cafd,join algorithm costs revisited,"evan p harris, kotagiri ramamohanarao",vldb j,1996,4202,1.0
53908b4920f70186a0dbac6a,a taxonomy of correctness criteria in database applications,"krithi ramamritham, panos k chrysanthis",the vldb journal  the international journal on very large data bases,1996,2596,53e9b4e9b7602d97040135c4,a taxonomy of correctness criteria in database applications,"krithi ramamritham, panos k chrysanthis",vldb j,1996,4053,1.0
53908b4920f70186a0dbac67,a predicatebased caching scheme for clientserver database architectures,"arthur m keller, julie basu",the vldb journal  the international journal on very large data bases,1996,2598,53e9b5edb7602d970413b9ac,a predicatebased caching scheme for clientserver database architectures,"arthur m keller, julie basu",vldb j,1996,4162,1.0
53908b4920f70186a0dbac8b,a complete temporal relational algebra,"debabrata dey, terence m barron, veda c storey",the vldb journal  the international journal on very large data bases,1996,2600,53e9ab13b7602d9703499708,a complete temporal relational algebra,"debabrata dey, terence m barron, veda c storey",vldb j,1996,4056,1.0
53908b4920f70186a0dbabef,query processing over object views of relational data,"gustav fahl, tore risch",the vldb journal  the international journal on very large data bases,1997,2601,53e9ba0bb7602d970460e0fa,query processing over object views of relational data,"gustav fahl, tore risch",vldb j,1997,4624,1.0
53908b4920f70186a0dbabf3,using extended feature objects for partial similarity retrieval,"stefan berchtold, daniel a keim, hanspeter kriegel",the vldb journal  the international journal on very large data bases,1997,2602,53e9aadfb7602d9703461883,using extended feature objects for partial similarity retrieval,"stefan berchtold, daniel a keim, hanspeter kriegel",vldb j,1997,4050,1.0
53908b4920f70186a0dbacb5,query processing and optimization in oracle rdb,"gennady antoshenkov, mohamed ziauddin",the vldb journal  the international journal on very large data bases,1996,2604,53e9bac9b7602d97046f89a3,query processing and optimization in oracle rdb,"gennady antoshenkov, mohamed ziauddin",vldb j,1996,4905,1.0
53908b4920f70186a0dbacb6,building knowledge base management systems,"john mylopoulos, vinay chaudhri, dimitris plexousakis, adel shrufi, thodoros topologlou",the vldb journal  the international journal on very large data bases,1996,2605,53e9aa5cb7602d97033ce7e8,building knowledge base management systems,"john mylopoulos, vinay k chaudhri, dimitris plexousakis, adel shrufi, thodoros topaloglou",vldb j,1996,4154,0.9752941176470588
53908b4920f70186a0dbabf0,exact an extensible approach to active objectoriented databases,"oscar d237az, arturo jaime",the vldb journal  the international journal on very large data bases,1997,2606,53e99ea7b7602d97027709e3,exact an extensible approach to active objectoriented databases,"oscar díaz, arturo jaime",vldb j,1997,4189,0.9172413793103448
53908b4920f70186a0dbabe7,parametric query optimization,"yannis e ioannidis, raymond t ng, kyuseok shim, timos k sellis",the vldb journal  the international journal on very large data bases,1997,2607,53e99832b7602d970205616b,parametric query optimization,"yannis e ioannidis, raymond t ng, kyuseok shim, timos k sellis",vldb j,1997,4059,1.0
53908b4920f70186a0dbabe3,data placement in sharednothing parallel database systems,"manish mehta, david j dewitt",the vldb journal  the international journal on very large data bases,1997,2609,53e9a8f8b7602d97032459aa,data placement in sharednothing parallel database systems,"manish mehta 0002, david j dewitt",vldb j,1997,4170,0.9516129032258064
